,response,points,points_after,energy,energy_after,reward,energy_cost,trial,segment,segment_after,transition,reaction_time,timeout,energy_out,stimulus_onset,response_onset,selection_onset,feedback_onset,iti_onset,vpn,dv_planning_old,dv_planning,dv_myopic_planning,dv_simple,dv_OCR,dv_AVGRR,conflict_planning_old,conflict_planning,conflict_myopic_planning,is_full_energy,is_low_energy_LC,is_low_energy_HC,is_basic_1,is_basic_2,is_basic_3,is_basic_4,is_basic,is_1,is_2,is_3,is_4,is_23,is_14,index
86,1,118,118,2,3,1,2,2,1,1,3,2.3881,0,0,1386.4,1386.9,1389.3,1390.3,1391.4,101,-2.4960937500000018,-2.3719482421875,-4.0,-1.5,-1.1666666666666667,-0.75,-2.4960937500000018,-2.3719482421875,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,86
87,0,118,122,3,1,4,2,3,1,1,3,0.7976,0,0,1392.4,1392.9,1393.7,1394.7,1395.7,101,0.6718749999999982,0.83740234375,-1.0,1.5,0.33333333333333326,0.75,-0.6718749999999982,-0.83740234375,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,87
88,1,122,122,1,2,2,2,0,1,1,3,0.8302700000000001,0,0,1396.8,1397.3,1398.1,1399.1,1400.2,101,-3.071858723958332,-2.2638778686523438,-3.333333333333334,-0.5,-0.6666666666666667,-0.25,-3.071858723958332,-2.2638778686523438,-3.333333333333334,0,0,1,0,0,0,0,0,0,1,0,0,1,0,88
89,0,122,125,2,0,3,2,1,1,1,3,0.9895799999999999,0,0,1401.2,1401.7,1402.7,1403.7,1404.7,101,-0.4404296875,-0.371856689453125,-2.0,0.5,-0.16666666666666674,0.25,-0.4404296875,-0.371856689453125,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,89
90,1,125,125,0,1,2,2,2,1,1,3,2.8869,0,0,1405.7,1406.3,1409.2,1410.2,1411.2,101,-1.666666666666666,-1.171630859375,-1.6666666666666667,-0.5,-0.6666666666666667,-0.25,-1.666666666666666,-1.171630859375,-1.6666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,90
91,1,125,125,1,2,4,2,3,1,1,3,1.4283,0,0,1412.2,1412.7,1414.2,1415.2,1416.2,101,-3.333333333333333,-2.252685546875,-3.3333333333333335,1.5,0.33333333333333326,0.75,-3.333333333333333,-2.252685546875,-3.3333333333333335,0,0,1,0,0,0,0,0,0,0,0,1,0,1,91
92,1,125,125,2,3,3,2,0,1,0,1,4.6276,0,0,1417.2,1417.7,1422.4,1423.4,1424.4,101,-0.8604736328125,-0.517425537109375,-2.0,0.5,-0.16666666666666674,-0.16666666666666674,-0.8604736328125,-0.517425537109375,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,92
93,0,125,128,3,1,3,2,1,1,0,1,0.70676,0,0,1425.4,1426.0,1426.7,1427.7,1428.7,101,-0.81396484375,-0.3565673828125,-2.0,0.5,-0.16666666666666674,-0.25,-0.81396484375,-0.3565673828125,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,93
94,1,128,128,1,2,3,2,2,1,0,1,0.87154,0,0,1429.7,1430.2,1431.1,1432.1,1433.2,101,-3.140625,-2.5302734375,-3.333333333333333,0.5,-0.16666666666666674,-0.375,-3.140625,-2.5302734375,-3.333333333333333,0,0,1,0,0,0,0,0,0,0,1,0,1,0,94
95,0,128,132,2,0,4,2,3,1,0,1,0.68545,0,0,1434.2,1434.7,1435.4,1436.4,1437.4,101,-0.9557291666666679,-0.103515625,-1.0,1.5,0.33333333333333326,-0.08333333333333348,-0.9557291666666679,-0.103515625,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,95
96,1,132,132,0,1,2,1,0,0,1,2,2.3149,0,0,1438.4,1439.0,1441.3,1442.3,1443.3,101,-1.9274088541666679,-1.7573394775390625,-1.833333333333333,-0.5,0.33333333333333326,0.33333333333333326,-1.9274088541666679,-1.7573394775390625,-1.833333333333333,0,1,0,0,0,0,0,0,0,1,0,0,1,0,96
97,0,132,135,1,0,3,1,1,0,1,2,0.8627600000000001,0,0,1444.3,1444.9,1445.7,1446.8,1447.8,101,0.0006510416666678509,0.187957763671875,-0.5,0.5,1.3333333333333333,1.409090909090909,-0.0006510416666678509,-0.187957763671875,-0.5,0,0,0,0,0,1,0,1,0,0,1,0,1,0,97
98,1,135,135,0,1,3,1,2,0,1,2,1.9969999999999999,0,0,1448.8,1449.3,1451.3,1452.3,1453.4,101,-1.833333333333334,-1.7952880859375,-1.8333333333333333,0.5,1.3333333333333333,1.5,-1.833333333333334,-1.7952880859375,-1.8333333333333333,0,1,0,0,0,0,0,0,0,0,1,0,1,0,98
99,1,135,135,1,2,2,1,3,0,1,2,0.7975800000000001,0,0,1454.4,1454.9,1455.7,1456.7,1457.7,101,-1.3333333333333321,-0.252685546875,-1.3333333333333335,-0.5,0.33333333333333326,0.6111111111111112,-1.3333333333333321,-0.252685546875,-1.3333333333333335,0,0,0,0,1,0,0,1,0,1,0,0,1,0,99
100,0,135,139,2,0,4,2,0,1,1,3,0.90228,0,0,1458.8,1459.3,1460.2,1461.2,1462.2,101,0.5240478515625,0.6443023681640625,-1.0,1.5,0.33333333333333326,0.75,-0.5240478515625,-0.6443023681640625,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,100
101,1,139,139,0,1,2,2,1,1,1,3,0.8509,0,0,1463.2,1463.8,1464.6,1465.6,1466.7,101,-0.5084635416666679,-1.2650146484375,-1.6666666666666665,-0.5,-0.6666666666666667,-0.25,-0.5084635416666679,-1.2650146484375,-1.6666666666666665,0,0,1,0,0,0,0,0,0,1,0,0,1,0,101
102,1,139,139,1,2,4,2,2,1,1,3,0.78557,0,0,1467.7,1468.2,1469.0,1470.0,1471.0,101,-2.175130208333334,-2.4366455078125,-3.333333333333333,1.5,0.33333333333333326,0.75,-2.175130208333334,-2.4366455078125,-3.333333333333333,0,0,1,0,0,0,0,0,0,0,0,1,0,1,102
103,1,139,139,2,3,1,2,3,1,1,3,2.8188,0,0,1472.0,1472.6,1475.4,1476.4,1477.4,101,-2.789062500000001,-2.35693359375,-4.0,-1.5,-1.1666666666666667,-0.75,-2.789062500000001,-2.35693359375,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,103
104,1,139,139,3,4,1,2,0,1,0,1,1.8828,0,0,1478.4,1479.0,1480.9,1481.9,1482.9,101,-2.3671875,-2.2316360473632812,-2.718750000000001,-1.5,-1.1666666666666667,-1.1666666666666667,-2.3671875,-2.2316360473632812,-2.718750000000001,0,0,0,1,0,0,0,1,1,0,0,0,0,1,104
105,1,139,139,4,5,2,2,1,1,0,1,8.7043,0,0,1483.9,1484.4,1493.1,1494.2,1495.2,101,-1.15625,-0.9632720947265625,-1.625,-0.5,-0.6666666666666667,-0.75,-1.15625,-0.9632720947265625,-1.625,0,0,0,0,1,0,0,1,0,1,0,0,1,0,105
106,0,139,141,5,3,2,2,2,1,0,1,0.8848,0,0,1496.2,1496.7,1497.6,1498.6,1499.6,101,-0.8125,-0.57861328125,-1.5,-0.5,-0.6666666666666667,-0.875,-0.8125,-0.57861328125,-1.5,0,0,0,0,1,0,0,1,0,1,0,0,1,0,106
107,0,141,145,3,1,4,2,3,1,0,1,0.58619,0,0,1500.7,1501.2,1501.8,1502.8,1503.8,101,-0.6848958333333321,0.405517578125,-1.0,1.5,0.33333333333333326,-0.08333333333333348,-0.6848958333333321,-0.405517578125,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,107
108,1,145,145,1,2,1,1,0,0,0,0,0.7156,0,0,1504.8,1505.3,1506.1,1507.1,1508.1,101,-2.2561035156250036,-2.067291259765625,-2.531250000000001,-1.5,-0.6666666666666667,-1.5,-2.2561035156250036,-2.067291259765625,-2.531250000000001,0,0,0,1,0,0,0,1,1,0,0,0,0,1,108
109,1,145,145,2,3,2,1,1,0,0,0,10.222999999999999,0,0,1509.1,1509.6,1519.9,1520.9,1521.9,101,-1.0081380208333357,-0.63458251953125,-1.3750000000000009,-0.5,0.33333333333333326,-0.5,-1.0081380208333357,-0.63458251953125,-1.3750000000000009,0,0,0,0,1,0,0,1,0,1,0,0,1,0,109
110,0,145,149,3,2,4,1,2,0,0,0,1.1755,0,0,1522.9,1523.4,1524.6,1525.7,1526.7,101,1.1614583333333321,1.7384033203125,0.6666666666666679,1.5,2.333333333333333,1.5,-1.1614583333333321,-1.7384033203125,-0.6666666666666679,0,0,0,0,0,0,1,1,0,0,0,1,0,1,110
111,0,149,152,2,1,3,1,3,0,0,0,0.8648600000000001,0,0,1527.7,1528.2,1529.1,1530.1,1531.1,101,-0.140625,0.4697265625,-0.33333333333333304,0.5,1.3333333333333333,0.5,-0.140625,-0.4697265625,-0.33333333333333304,0,0,0,0,0,1,0,1,0,0,1,0,1,0,111
112,1,152,152,1,2,3,1,0,0,1,2,4.2547,0,0,1532.1,1532.7,1536.9,1537.9,1539.0,101,-0.03678385416666785,0.010986328125,-0.53125,0.5,1.3333333333333333,1.3333333333333333,-0.03678385416666785,-0.010986328125,-0.53125,0,0,0,0,0,1,0,1,0,0,1,0,1,0,112
113,1,152,152,2,3,1,1,1,0,1,2,6.2775,0,0,1540.0,1540.5,1546.8,1547.8,1548.8,101,-1.5735677083333321,-1.47802734375,-2.375000000000001,-1.5,-0.6666666666666667,-0.590909090909091,-1.5735677083333321,-1.47802734375,-2.375000000000001,0,0,0,1,0,0,0,1,1,0,0,0,0,1,113
114,1,152,152,3,4,1,1,2,0,1,2,4.9547,0,0,1549.8,1550.4,1555.3,1556.3,1557.4,101,-1.3359374999999982,-1.068115234375,-2.333333333333333,-1.5,-0.6666666666666667,-0.5,-1.3359374999999982,-1.068115234375,-2.333333333333333,0,0,0,1,0,0,0,1,1,0,0,0,0,1,114
115,1,152,152,4,5,1,1,3,0,1,2,0.8296,0,0,1558.4,1558.9,1559.7,1560.8,1561.8,101,-1.549479166666666,-0.720703125,-2.333333333333334,-1.5,-0.6666666666666667,-0.38888888888888884,-1.549479166666666,-0.720703125,-2.333333333333334,0,0,0,1,0,0,0,1,1,0,0,0,0,1,115
116,1,152,152,5,6,1,2,0,1,1,3,1.5728,0,0,1562.8,1563.3,1564.9,1565.9,1566.9,101,-1.56396484375,-1.377685546875,-1.5104166666666679,-1.5,-1.1666666666666667,-0.75,-1.56396484375,-1.377685546875,-1.5104166666666679,0,0,0,1,0,0,0,1,1,0,0,0,0,1,116
117,0,152,153,6,4,1,2,1,1,1,3,0.63875,0,0,1567.9,1568.5,1569.1,1570.1,1571.1,101,-0.95458984375,-0.36981201171875,-0.04166666666666785,-1.5,-1.1666666666666667,-0.75,-0.95458984375,-0.36981201171875,-0.04166666666666785,1,0,0,0,0,0,0,0,1,0,0,0,0,1,117
118,0,153,157,4,2,4,2,2,1,1,3,0.7901199999999999,0,0,1572.2,1572.7,1573.5,1574.5,1575.5,101,0.931640625,1.2181396484375,-1.0,1.5,0.33333333333333326,0.75,-0.931640625,-1.2181396484375,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,118
119,0,157,160,2,0,3,2,3,1,1,3,0.83147,0,0,1576.5,1577.0,1577.9,1578.9,1579.9,101,-0.7890625,-0.35693359375,-2.0,0.5,-0.16666666666666674,0.25,-0.7890625,-0.35693359375,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,119
120,1,160,160,0,1,2,2,0,1,0,1,0.47885,0,0,1580.9,1581.5,1582.0,1583.0,1584.0,101,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,-0.5,-0.6666666666666667,-0.6666666666666667,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,120
121,1,160,160,1,2,3,2,1,1,0,1,6.1642,0,0,1585.0,1585.5,1591.7,1592.7,1593.7,101,-2.96875,-2.3812713623046875,-3.3333333333333335,0.5,-0.16666666666666674,-0.25,-2.96875,-2.3812713623046875,-3.3333333333333335,0,0,1,0,0,0,0,0,0,0,1,0,1,0,121
122,1,160,160,2,3,1,2,2,1,0,1,0.92629,0,0,1594.8,1595.3,1596.2,1597.2,1598.3,101,-3.684895833333332,-2.69586181640625,-4.0,-1.5,-1.1666666666666667,-1.375,-3.684895833333332,-2.69586181640625,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,122
123,0,160,164,3,1,4,2,3,1,0,1,0.71362,0,0,1599.3,1599.8,1600.5,1601.5,1602.6,101,-0.6848958333333321,0.405517578125,-1.0,1.5,0.33333333333333326,-0.08333333333333348,-0.6848958333333321,-0.405517578125,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,123
124,0,164,167,1,0,3,1,0,0,0,0,2.1576,0,0,1603.6,1604.1,1606.3,1607.3,1608.3,101,-0.25610351562500355,-0.067291259765625,-0.53125,0.5,1.3333333333333333,0.5,-0.25610351562500355,-0.067291259765625,-0.53125,0,0,0,0,0,1,0,1,0,0,1,0,1,0,124
125,1,167,167,0,1,2,1,1,0,0,0,0.8482299999999999,0,0,1609.3,1609.8,1610.7,1611.7,1612.7,101,-1.6832682291666679,-1.6026611328125,-1.791666666666667,-0.5,0.33333333333333326,-0.5,-1.6832682291666679,-1.6026611328125,-1.791666666666667,0,1,0,0,0,0,0,0,0,1,0,0,1,0,125
126,1,167,167,1,2,2,1,2,0,0,0,0.98295,0,0,1613.7,1614.3,1615.3,1616.3,1617.3,101,-1.35546875,-1.01513671875,-1.5,-0.5,0.33333333333333326,-0.5,-1.35546875,-1.01513671875,-1.5,0,0,0,0,1,0,0,1,0,1,0,0,1,0,126
127,0,167,171,2,1,4,1,3,0,0,0,0.69616,0,0,1618.3,1618.8,1619.5,1620.6,1621.6,101,0.859375,1.4697265625,0.666666666666667,1.5,2.333333333333333,1.5,-0.859375,-1.4697265625,-0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,1,0,1,127
128,0,171,174,1,0,3,1,0,0,0,0,0.7568,0,0,1622.6,1623.1,1623.9,1624.9,1625.9,101,-0.25610351562500355,-0.067291259765625,-0.53125,0.5,1.3333333333333333,0.5,-0.25610351562500355,-0.067291259765625,-0.53125,0,0,0,0,0,1,0,1,0,0,1,0,1,0,128
129,1,174,174,0,1,1,1,1,0,0,0,0.79947,0,0,1626.9,1627.4,1628.3,1629.3,1630.3,101,-1.6832682291666679,-1.6026611328125,-1.791666666666667,-1.5,-0.6666666666666667,-1.5,-1.6832682291666679,-1.6026611328125,-1.791666666666667,0,1,0,0,0,0,0,0,1,0,0,0,0,1,129
130,1,174,174,1,2,1,1,2,0,0,0,0.60021,0,0,1631.3,1631.8,1632.4,1633.5,1634.5,101,-2.35546875,-2.01513671875,-2.5,-1.5,-0.6666666666666667,-1.5,-2.35546875,-2.01513671875,-2.5,0,0,0,1,0,0,0,1,1,0,0,0,0,1,130
131,1,174,174,2,3,2,1,3,0,0,0,1.5209,0,0,1635.5,1636.0,1637.5,1638.6,1639.6,101,-1.140625,-0.5302734375,-1.333333333333333,-0.5,0.33333333333333326,-0.5,-1.140625,-0.5302734375,-1.333333333333333,0,0,0,0,1,0,0,1,0,1,0,0,1,0,131
132,0,174,178,3,2,4,1,0,0,1,2,0.5968100000000001,0,0,1640.6,1641.1,1641.7,1642.7,1643.8,101,1.623046875,1.78118896484375,0.9895833333333321,1.5,2.333333333333333,2.333333333333333,-1.623046875,-1.78118896484375,-0.9895833333333321,0,0,0,0,0,0,1,1,0,0,0,1,0,1,132
133,0,178,182,2,1,4,1,1,0,1,2,0.50953,0,0,1644.8,1645.3,1645.8,1646.8,1647.9,101,1.4264322916666679,1.52197265625,0.625,1.5,2.333333333333333,2.409090909090909,-1.4264322916666679,-1.52197265625,-0.625,0,0,0,0,0,0,1,1,0,0,0,1,0,1,133
134,1,182,182,1,2,2,1,2,0,1,2,1.5935,0,0,1648.9,1649.4,1651.0,1652.0,1653.0,101,-0.8111979166666679,-0.887939453125,-1.5,-0.5,0.33333333333333326,0.5,-0.8111979166666679,-0.887939453125,-1.5,0,0,0,0,1,0,0,1,0,1,0,0,1,0,134
135,1,182,182,2,3,1,1,3,0,1,2,0.7941600000000001,0,0,1654.1,1654.6,1655.4,1656.4,1657.4,101,-1.122395833333334,-1.27587890625,-2.333333333333333,-1.5,-0.6666666666666667,-0.38888888888888884,-1.122395833333334,-1.27587890625,-2.333333333333333,0,0,0,1,0,0,0,1,1,0,0,0,0,1,135
136,1,182,182,3,4,2,2,0,1,1,3,1.2269,0,0,1658.4,1659.0,1660.2,1661.2,1662.2,101,-1.178548177083334,-1.1503143310546875,-1.71875,-0.5,-0.6666666666666667,-0.25,-1.178548177083334,-1.1503143310546875,-1.71875,0,0,0,0,1,0,0,1,0,1,0,0,1,0,136
137,0,182,186,4,2,4,2,1,1,1,3,0.72216,0,0,1663.3,1663.8,1664.5,1665.5,1666.5,101,1.142903645833334,1.199371337890625,0.375,1.5,0.33333333333333326,0.75,-1.142903645833334,-1.199371337890625,-0.375,0,0,0,0,0,0,1,1,0,0,0,1,0,1,137
138,0,186,189,2,0,3,2,2,1,1,3,2.4621,0,0,1667.6,1668.1,1670.6,1671.6,1672.6,101,-0.4960937500000018,-0.3719482421875,-2.0,0.5,-0.16666666666666674,0.25,-0.4960937500000018,-0.3719482421875,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,138
139,1,189,189,0,1,2,2,3,1,1,3,0.62815,0,0,1673.6,1674.1,1674.8,1675.8,1676.8,101,-1.666666666666667,-1.0810546875,-1.6666666666666667,-0.5,-0.6666666666666667,-0.25,-1.666666666666667,-1.0810546875,-1.6666666666666667,0,0,1,0,0,0,0,0,0,1,0,0,1,0,139
140,1,189,189,1,2,3,2,0,1,0,1,1.3794,0,0,1677.8,1678.3,1679.7,1680.8,1681.8,101,-2.606770833333334,-2.4914169311523438,-3.333333333333334,0.5,-0.16666666666666674,-0.16666666666666674,-2.606770833333334,-2.4914169311523438,-3.333333333333334,0,0,1,0,0,0,0,0,0,0,1,0,1,0,140
141,1,189,189,2,3,2,2,1,1,0,1,0.66084,0,0,1682.8,1683.3,1684.0,1685.0,1686.0,101,-2.0312500000000018,-1.508087158203125,-3.0,-0.5,-0.6666666666666667,-0.75,-2.0312500000000018,-1.508087158203125,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,141
142,0,189,193,3,1,4,2,2,1,0,1,0.54693,0,0,1687.0,1687.6,1688.1,1689.1,1690.2,101,-0.031250000000001776,0.6558837890625,-1.0,1.5,0.33333333333333326,0.125,-0.031250000000001776,-0.6558837890625,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,142
143,1,193,193,1,2,1,2,3,1,0,1,0.78959,0,0,1691.2,1691.7,1692.5,1693.5,1694.5,101,-3.53125,-2.9638671875,-3.3333333333333335,-1.5,-1.1666666666666667,-1.5833333333333335,-3.53125,-2.9638671875,-3.3333333333333335,0,0,1,0,0,0,0,0,1,0,0,0,0,1,143
0,1,0,0,3,4,1,1,0,0,1,2,2.4293,0,0,6946.8,6947.3,6949.7,6950.8,6951.8,102,-1.376953125,-1.21881103515625,-2.010416666666668,-1.5,-0.6666666666666667,-0.6666666666666667,-1.376953125,-1.21881103515625,-2.010416666666668,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
1,0,0,2,4,3,2,1,1,0,1,2,1.2905,0,0,6952.8,6953.3,6954.6,6955.7,6956.7,102,-0.18033854166666785,0.080810546875,-0.8333333333333321,-0.5,0.33333333333333326,0.40909090909090895,-0.18033854166666785,-0.080810546875,-0.8333333333333321,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
2,0,2,6,3,2,4,1,2,0,1,2,1.016,0,0,6957.7,6958.2,6959.2,6960.3,6961.3,102,1.6640625000000018,1.931884765625,0.6666666666666679,1.5,2.333333333333333,2.5,-1.6640625000000018,-1.931884765625,-0.6666666666666679,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2
3,0,6,10,2,1,4,1,3,0,1,2,1.1757,0,0,6962.3,6962.8,6964.0,6965.0,6966.0,102,1.877604166666666,1.72412109375,0.666666666666667,1.5,2.333333333333333,2.611111111111111,-1.877604166666666,-1.72412109375,-0.666666666666667,0,0,0,0,0,0,1,1,0,0,0,1,0,1,3
4,1,10,10,1,2,1,2,0,1,1,3,0.8412,0,0,6967.1,6967.6,6968.4,6969.4,6970.5,102,-3.071858723958332,-2.2638778686523438,-3.333333333333334,-1.5,-1.1666666666666667,-0.75,-3.071858723958332,-2.2638778686523438,-3.333333333333334,0,0,1,0,0,0,0,0,1,0,0,0,0,1,4
5,1,10,10,2,3,1,2,1,1,1,3,0.48851999999999995,0,0,6971.5,6972.0,6972.5,6973.5,6974.5,102,-2.4404296875,-2.371856689453125,-4.0,-1.5,-1.1666666666666667,-0.75,-2.4404296875,-2.371856689453125,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,5
6,1,10,10,3,4,2,2,2,1,1,3,1.2059,0,0,6975.5,6976.1,6977.3,6978.3,6979.3,102,-1.25390625,-1.1624755859375,-3.0,-0.5,-0.6666666666666667,-0.25,-1.25390625,-1.1624755859375,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,6
7,0,10,13,4,2,3,2,3,1,1,3,0.58263,0,0,6980.3,6980.8,6981.4,6982.5,6983.5,102,-0.0052083333333339255,0.175048828125,-2.0,0.5,-0.16666666666666674,0.25,-0.0052083333333339255,-0.175048828125,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,7
8,1,13,13,2,3,1,2,0,1,0,1,0.91189,0,0,6984.5,6985.0,6985.9,6987.0,6988.0,102,-2.8604736328125,-2.517425537109375,-4.0,-1.5,-1.1666666666666667,-1.1666666666666667,-2.8604736328125,-2.517425537109375,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,8
9,0,13,17,3,1,4,2,1,1,0,1,0.53185,0,0,6989.0,6989.5,6990.1,6991.1,6992.1,102,0.18603515625,0.6434326171875,-1.0,1.5,0.33333333333333326,0.25,-0.18603515625,-0.6434326171875,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,9
10,1,17,17,1,2,2,2,2,1,0,1,0.83124,0,0,6993.1,6993.6,6994.5,6995.5,6996.5,102,-3.140625,-2.5302734375,-3.333333333333333,-0.5,-0.6666666666666667,-0.875,-3.140625,-2.5302734375,-3.333333333333333,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10
11,1,17,17,2,3,1,2,3,1,0,1,0.39046,0,0,6997.5,6998.0,6998.4,6999.5,7000.5,102,-3.955729166666668,-3.103515625,-4.0,-1.5,-1.1666666666666667,-1.5833333333333335,-3.955729166666668,-3.103515625,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,11
12,0,17,21,3,2,4,1,0,0,1,2,1.2237,0,0,7001.5,7002.0,7003.2,7004.3,7005.3,102,1.623046875,1.78118896484375,0.9895833333333321,1.5,2.333333333333333,2.333333333333333,-1.623046875,-1.78118896484375,-0.9895833333333321,0,0,0,0,0,0,1,1,0,0,0,1,0,1,12
13,1,21,21,2,3,1,1,1,0,1,2,0.89591,0,0,7006.3,7006.8,7007.7,7008.7,7009.8,102,-1.5735677083333321,-1.47802734375,-2.375000000000001,-1.5,-0.6666666666666667,-0.590909090909091,-1.5735677083333321,-1.47802734375,-2.375000000000001,0,0,0,1,0,0,0,1,1,0,0,0,0,1,13
14,1,21,21,3,4,1,1,2,0,1,2,0.54051,0,0,7010.8,7011.3,7011.8,7012.9,7013.9,102,-1.3359374999999982,-1.068115234375,-2.333333333333333,-1.5,-0.6666666666666667,-0.5,-1.3359374999999982,-1.068115234375,-2.333333333333333,0,0,0,1,0,0,0,1,1,0,0,0,0,1,14
15,1,21,21,4,5,2,1,3,0,1,2,0.9117700000000001,0,0,7014.9,7015.4,7016.3,7017.4,7018.4,102,-0.5494791666666661,0.279296875,-1.333333333333334,-0.5,0.33333333333333326,0.6111111111111112,-0.5494791666666661,-0.279296875,-1.333333333333334,0,0,0,0,1,0,0,1,0,1,0,0,1,0,15
16,0,21,25,5,3,4,2,0,1,1,3,0.66793,0,0,7019.4,7019.9,7020.6,7021.6,7022.6,102,1.43603515625,1.622314453125,1.4895833333333321,1.5,0.33333333333333326,0.75,-1.43603515625,-1.622314453125,-1.4895833333333321,0,0,0,0,0,0,1,1,0,0,0,1,0,1,16
17,1,25,25,3,4,1,2,1,1,1,3,1.2579,0,0,7023.6,7024.2,7025.4,7026.4,7027.5,102,-2.30126953125,-2.14093017578125,-4.0,-1.5,-1.1666666666666667,-0.75,-2.30126953125,-2.14093017578125,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,17
18,0,25,28,4,2,3,2,2,1,1,3,0.6166,0,0,7028.5,7029.0,7029.6,7030.6,7031.7,102,-0.068359375,0.2181396484375,-2.0,0.5,-0.16666666666666674,0.25,-0.068359375,-0.2181396484375,-2.0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,18
19,0,28,32,2,0,4,2,3,1,1,3,0.63244,0,0,7032.7,7033.2,7033.8,7034.9,7035.9,102,0.2109375,0.64306640625,-1.0,1.5,0.33333333333333326,0.75,-0.2109375,-0.64306640625,-1.0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,19
20,1,32,32,0,1,3,2,0,1,0,1,0.59992,0,0,7036.9,7037.4,7038.0,7039.0,7040.1,102,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,0.5,-0.16666666666666674,-0.16666666666666674,-1.5442708333333321,-1.2416229248046875,-1.666666666666667,0,0,1,0,0,0,0,0,0,0,1,0,1,0,20
21,1,32,32,1,2,3,2,1,1,0,1,0.68052,0,0,7041.1,7041.6,7042.3,7043.3,7044.3,102,-2.96875,-2.3812713623046875,-3.3333333333333335,0.5,-0.16666666666666674,-0.25,-2.96875,-2.3812713623046875,-3.3333333333333335,0,0,1,0,0,0,0,0,0,0,1,0,1,0,21
22,1,32,32,2,3,2,2,2,1,0,1,0.60593,0,0,7045.3,7045.9,7046.5,7047.5,7048.5,102,-2.684895833333332,-1.69586181640625,-3.0,-0.5,-0.6666666666666667,-0.875,-2.684895833333332,-1.69586181640625,-3.0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,22
23,1,32,32,3,4,1,2,3,1,0,1,0.63056,0,0,7049.5,7050.0,7050.7,7051.7,7052.7,102,-3.684895833333332,-2.594482421875,-4.0,-1.5,-1.1666666666666667,-1.5833333333333335,-3.684895833333332,-2.594482421875,-4.0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,23
24,0,32,35,4,3,3,1,0,0,0,0,0.88579,0,0,7053.7,7054.3,7055.2,7056.2,7057.2,102,0.5869140625,0.9045639038085938,0.24999999999999822,0.5,1.3333333333333333,0.5,-0.5869140625,-0.9045639038085938,-0.24999999999999822,0,0,0,0,0,1,0,1,0,0,1,0,1,0,24
25,0,35,39,3,2,4,1,1,0,0,0,0.54724,0,0,7058.2,7058.7,7059.3,7060.3,7061.3,102,1.197265625,1.692108154296875,0.6666666666666661,1.5,2.333333333333333,1.5,-1.197265625,-1.692108154296875,-0.6666666666666661,0,0,0,0,0,0,1,1,0,0,0,1,0,1,25
26,0,39,43,2,1,4,1,2,0,0,0,0.62983,0,0,7062.3,7062.9,7063.5,7064.5,7065.5,102,0.8828125,1.4161376953125,0.6666666666666661,1.5,2.333333333333333,1.5,-0.8828125,-1.4161376953125,-0.6666666666666661,0,0,0,0,0,0,1,1,0,0,0,1,0,1,26
27,0,43,47,1,0,4,1,3,0,0,0,0.6931,0,0,7066.6,7067.1,7067.8,7068.8,7069.8,102,0.46875,1.0361328125,0.6666666666666665,1.5,2.333333333333333,1.5,-0.46875,-1.0361328125,-0.6666666666666665,0,0,0,0,0,0,1,1,0,0,0,1,0,1,27
